Case_ID,Dice_ET,Dice_TC,Dice_WT
BRATS_292,0.6234075080686258,0.8807941545989553,0.9395320304968889
BRATS_184,0.9382054579225604,0.9688519796479327,0.933260793533595
BRATS_215,0.881932351314253,0.9229606152683075,0.9182131551178333
BRATS_340,0.9517632886116475,0.9625162734989324,0.9580400835333354
BRATS_162,0.9485941746996005,0.9734429454408569,0.9526640129164262
BRATS_290,0.8617995088189327,0.8333608860968755,0.8935564983544169
BRATS_364,0.8856484481889537,0.9418048152143179,0.9507877146272271
BRATS_108,0.9502389295954126,0.9599205856806056,0.9464069194082936
BRATS_237,0.8871675985272058,0.8558381120039043,0.9556345511587896
BRATS_269,0.0,0.806646443114427,0.8938658604503142
BRATS_302,0.6574383936720414,0.8339612791938082,0.864693726285201
BRATS_191,0.9300446474686377,0.922463961496505,0.9283125596496957
BRATS_345,0.8702290076335878,0.8690317417978127,0.8743648037844464
BRATS_138,0.8931148545958442,0.8205675760187311,0.9391692294995618
BRATS_201,0.8766565358922538,0.9430847681623798,0.9532622464332653
BRATS_105,0.9179385886155503,0.943198407431984,0.8988593485709329
BRATS_135,0.8861086465785425,0.8815355145053192,0.9328653840561718
BRATS_020,0.7190636493984166,0.869674032760762,0.9019684922123946
BRATS_279,0.0,0.8645841629896299,0.9160458991124006
BRATS_050,0.8531146767343086,0.9582965082313465,0.935577037832677
BRATS_084,0.8448984676716084,0.9327376969126983,0.9357130235023856
BRATS_349,0.924552630203342,0.967659259399888,0.956627589152849
BRATS_008,0.8374384236453202,0.8181488203266788,0.825786545003824
BRATS_281,0.0,0.6529189081490336,0.9030809168906111
BRATS_276,0.8200063714558776,0.9017889740781307,0.9233199364426582
BRATS_173,0.842398108220893,0.8357641832052144,0.8803988641835905
BRATS_169,0.9474518088196462,0.9696241681164223,0.9497597357532526
BRATS_219,0.9169176522441783,0.9603719700724587,0.884888316029518
BRATS_271,0.4306930693069307,0.9505323776774247,0.9588447509913635
BRATS_064,0.7674051346839327,0.9065094371590254,0.835384147577539
BRATS_342,0.8700003849559226,0.9449649198068167,0.9236690559135476
BRATS_274,0.771196867628765,0.7085143644442565,0.8750097353429004
BRATS_346,0.9334802858463398,0.9805372318297974,0.9678347329610764
BRATS_367,0.9261403685429463,0.9482481229889167,0.9594390507011866
BRATS_284,0.5988776055585249,0.8594472788440939,0.9325713234737264
BRATS_031,0.8861516886759379,0.9272261616460791,0.9052685509350183
BRATS_298,0.3137254901960784,0.6584817970565453,0.8984394676660521
BRATS_308,0.7896705002469484,0.7938974740620759,0.9415973999242746
BRATS_058,0.5512621633055986,0.6839886393893672,0.7834452294878416
BRATS_358,0.9502123053867289,0.9168102557033565,0.9554726451557284
BRATS_234,0.7162701580712119,0.9454282445707154,0.9403596638544119
BRATS_366,0.9399356000101418,0.9527730276352735,0.9552494020627482
BRATS_164,0.9352269190422945,0.9594873253457532,0.739024317051945
BRATS_145,0.8215614350009105,0.9367702276652038,0.931244328836731
BRATS_012,0.8239782016348773,0.9185877597423103,0.8599481100880093
BRATS_171,0.7713554151231206,0.8650320557035919,0.8798242402050531
BRATS_178,0.9349127859588111,0.9662718803174015,0.9709481174782522
BRATS_048,0.7642413987591653,0.8900279589934762,0.6692045861698316
BRATS_303,0.3778857837181045,0.6669681825377083,0.8716650548950452
BRATS_351,0.9422800366060923,0.9692075511663004,0.9646299640820634
BRATS_181,0.9365390454633284,0.9545051852623899,0.9325384329105951
BRATS_057,0.8689758171060945,0.930599899176609,0.9240386046458379
BRATS_288,0.8888056691824624,0.7160730400294121,0.9289808091286307
BRATS_224,0.9174037847225347,0.9538290151439948,0.96290342566452
BRATS_069,0.8441785386369695,0.947562362356599,0.7706157697215061
BRATS_119,0.8971441320838911,0.9562043795620438,0.7482011793771302
BRATS_258,0.871747147830283,0.943544643947722,0.9525931777080259
BRATS_070,0.7559822427545385,0.8666186661866618,0.9195239569968588
BRATS_220,0.8554471381148778,0.9105296036648851,0.8767723434761829
BRATS_098,0.9128394589888953,0.9617777777777777,0.9788390205176638
BRATS_295,0.1546218487394958,0.8251351351351351,0.9204072532699168
BRATS_094,0.8838358872960949,0.9356435643564357,0.8489691148464023
BRATS_010,0.8546789617486339,0.8945912722802705,0.84289691662527
BRATS_285,0.7636704998826567,0.9166192318761792,0.95848612431527
BRATS_209,0.8852189051215094,0.9577799017830658,0.9405629440699581
BRATS_116,0.932549504950495,0.9773100685722045,0.9698189367521961
BRATS_133,0.8619901335579353,0.7056184739297032,0.9400559500753174
BRATS_170,0.9087465806270604,0.9474826477754346,0.9417918553944961
BRATS_280,0.628361858190709,0.07502033395531314,0.9501310416285732
BRATS_106,0.9315456942440674,0.9593648244792363,0.9488018143819762
BRATS_022,0.8759998869385793,0.9331146975058255,0.9449012796271052
BRATS_363,0.9502868279362703,0.9748420878258176,0.9641728808789859
BRATS_238,0.5023684996041685,0.9630076619397498,0.9064119431010309
BRATS_055,0.8703452592051737,0.9532853525256564,0.9456623996236938
